Id,Account,Date,Attitude,Text
735967681686343680,@HillaryClinton,Thu May 26 22:55:43 +0000 2016,:),@twright55 @CNN @HillaryClinton The con man has conserv jumping tree stumps
735967680545447938,@HillaryClinton,Thu May 26 22:55:43 +0000 2016,:),RT @HillaryClinton: “We’ve got to do more to raise families’ incomes.   We can start by raising the federal minimum wage.” —Hillary https:/…
735967679589191685,@HillaryClinton,Thu May 26 22:55:43 +0000 2016,:),.@HillaryClinton Serial CyberHarasser Targeting Activists with $180K Lawsuit for Internet Butthurt #Read #Share #RT https://t.co/aoLGFRrRrI
735967676552613892,@HillaryClinton,Thu May 26 22:55:42 +0000 2016,:),@johnpodesta @HillaryClinton https://t.co/eF2rcpOnYg
735967675202015232,@HillaryClinton,Thu May 26 22:55:42 +0000 2016,:),"@YoungBLKRepub lol, that's their picture of manliness?  God @HillaryClinton is a mess..."
735967665450164224,@HillaryClinton,Thu May 26 22:55:39 +0000 2016,:),@creynoldsnc @HillaryClinton Only an idiot would trust anything Brian Williams says.
735967661918588929,@HillaryClinton,Thu May 26 22:55:38 +0000 2016,:),RT @HommerGSimpson: .@HillaryClinton &lt; HA HA   you are going to jail..
735967661679509504,@HillaryClinton,Thu May 26 22:55:38 +0000 2016,:),RT @JustEric: The face you make if you support @HillaryClinton is the same face you make if you have syphilis. Think about that. https://t.…
735967659729162240,@HillaryClinton,Thu May 26 22:55:38 +0000 2016,:),"RT @Madam_President: When more people are able to vote, @HillaryClinton wins by even bigger margins: https://t.co/75xG2dxwhX"
735967656155570176,@HillaryClinton,Thu May 26 22:55:37 +0000 2016,:),@PattiFink @HillaryClinton because most of the young girls she would inspire are not LBGT and depending how young have no idea what it is
735967648538890241,@HillaryClinton,Thu May 26 22:55:35 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967643723792384,@HillaryClinton,Thu May 26 22:55:34 +0000 2016,:),@justneanie @Arianna8927 @BlogLiberally @PamelaJacobson2 @MSNBC @HillaryClinton @mitchellreports Greenspan helped caused $ crisis.
735967641521819648,@HillaryClinton,Thu May 26 22:55:34 +0000 2016,:),Who wants to start a pool that massive left-wing conspiracy throws @HillaryClinton under the proverbial bus &amp; nominates @JoeBiden ?
735967631241420801,@HillaryClinton,Thu May 26 22:55:31 +0000 2016,:),"@HillaryClinton If you raise minimum wage, you must raise all those on fixed wages like Social Security and make sure all who worked hard &gt;"
735967628091641856,@HillaryClinton,Thu May 26 22:55:30 +0000 2016,:),RT @foxnewsvideo: .@Judgenap : @HillaryClinton exposed by State Dept report | https://t.co/XbLyz4bWn0 https://t.co/CPVq30I8Mi
735967627567202304,@HillaryClinton,Thu May 26 22:55:30 +0000 2016,:),"RT @girlsreallyrule: ""Democracy can’t be just for billionaires and corporations. Prosperity and democracy are part of your basic bargain to…"
735967626531344384,@HillaryClinton,Thu May 26 22:55:30 +0000 2016,:),@johnpodesta @HillaryClinton https://t.co/JhU6zHOLE3
735967624614514688,@HillaryClinton,Thu May 26 22:55:29 +0000 2016,:),"RT @TUSK81: .@HillaryClinton took our selfie herself WITH MY PHONE, IT IS NOW HOLY https://t.co/dA7TmqaqO7"
735967621837787137,@HillaryClinton,Thu May 26 22:55:29 +0000 2016,:),"RT @tlanehudson: If @HillaryClinton proposed debating @JohnMcCain in 2008, people would have lost their damn minds. This is the silliest of…"
735967616368533504,@HillaryClinton,Thu May 26 22:55:28 +0000 2016,:),RT @Madam_President: .@HillaryClinton has a plan to ensure women get equal pay for equal work: https://t.co/Jfeuos1sVV https://t.co/FulshTe…
735967608990797824,@HillaryClinton,Thu May 26 22:55:26 +0000 2016,:),RT @RubberBlon: @HillaryClinton 👈STOP pandering to the #LGBT ..the intelligent ones know you don't really give a fuck.. #ImWithHer https://…
735967596684693504,@HillaryClinton,Thu May 26 22:55:23 +0000 2016,:),"Sorry @HillaryClinton, #BernieVsTrump isn't a joke to me. But the retreat from your pledge to debate Sanders? That proves you can't hack it."
735967586886815745,@HillaryClinton,Thu May 26 22:55:20 +0000 2016,:),@johnpodesta @HillaryClinton https://t.co/obdemhnFMY
735967579672616961,@HillaryClinton,Thu May 26 22:55:19 +0000 2016,:),RT @DebraMessing: So proud &amp; honored to play a part in @HillaryClinton 's Historic Campaign for Change. Join Us! https://t.co/gW3UZN2Hmc
735967578598690816,@HillaryClinton,Thu May 26 22:55:19 +0000 2016,:),@HillaryClinton lying again said they changed the rules after she left office what a liar
735967578355425280,@HillaryClinton,Thu May 26 22:55:18 +0000 2016,:),"RT @SayHillYes: HuffPo: ""Why @HillaryClinton Is the Strongest Equality Candidate"" #ImWithHer #HillYes https://t.co/ag2yX2FXA2 https://t.co/…"
735967569597730816,@HillaryClinton,Thu May 26 22:55:16 +0000 2016,:),@harleybobber269 @DailyCaller @CNN @HillaryClinton Proof she knew it was wrong. Enough with technicalities and lies. #CavalierAttitude
735967564925272064,@HillaryClinton,Thu May 26 22:55:15 +0000 2016,:),@johnpodesta @HillaryClinton CO2 &lt;1/2 of 1/10 of 1% of atmosphr-. at 400ppm it has been as high as 6000ppm didn't drive climate then not now
735967557916758017,@HillaryClinton,Thu May 26 22:55:14 +0000 2016,:),RT @Partisangirl: AlQaeda thanks @HillaryClinton for the TOW missiles she gave them in #Syria. Presidential material? #Clinton #Trump https…
735967555232272385,@HillaryClinton,Thu May 26 22:55:13 +0000 2016,:),@tinkymoo4 @fredwimpy @LeahRBoss Isn't it the best thing since the iPhone? @HillaryClinton ur goin'⬇️down.
735967552397049857,@HillaryClinton,Thu May 26 22:55:12 +0000 2016,:),"@chucktodd @HillaryClinton @MSNBC last thing u can say is she wasnt trying to b transparent,u guys caused a Trump rise&amp;like always bash Hrc"
735967549775581184,@HillaryClinton,Thu May 26 22:55:12 +0000 2016,:),"RT @HillaryClinton: With the money Trump would waste on his wall, we could help a lot of families by building infrastructure we need. https…"
735967549599420416,@HillaryClinton,Thu May 26 22:55:12 +0000 2016,:),"RT @BenjaminChemist: @maddow blames State Department, not @HillaryClinton, for Hillary's actions as Secretary of State.  How absolutely emb…"
735967545946189824,@HillaryClinton,Thu May 26 22:55:11 +0000 2016,:),"RT @HillaryClinton: After all these years, nobody makes me laugh like @billclinton. Happy birthday! -H http://t.co/8fNuVQ0BKV"
735967545606299649,@HillaryClinton,Thu May 26 22:55:11 +0000 2016,:),RT @TrumpTrainRider: In other news @HillaryClinton to spend the holiday weekend in undisclosed bunker saying NOTHING to save what support h…
735967545233158145,@HillaryClinton,Thu May 26 22:55:11 +0000 2016,:),Jon Lovitz Appears as the Pathological Liar on Johnny Carson's Tonight Show this is @HillaryClinton! https://t.co/sj6B2gLkUi
735967540904628224,@HillaryClinton,Thu May 26 22:55:10 +0000 2016,:),RT @Libtardhater2: Same thing...just like putting #CoalMiners out of work...@HillaryClinton does not spek for the working class-SHARE https…
735967539709280256,@HillaryClinton,Thu May 26 22:55:09 +0000 2016,:),@johnpodesta @HillaryClinton https://t.co/x72JYFzzOU
735967531639439364,@HillaryClinton,Thu May 26 22:55:07 +0000 2016,:),RT @jamieleecurtis: Thrill of a lifetime introducing @HillaryClinton at a union hall rally with @HildaSolis Experience will trump Trump! ht…
735967523363901441,@HillaryClinton,Thu May 26 22:55:05 +0000 2016,:),...literally the same day that @HillaryClinton shuts down @BernieSanders request for a California debate https://t.co/lQqTScYm6r
735967515755618305,@HillaryClinton,Thu May 26 22:55:04 +0000 2016,:),RT @RepStevenSmith: @HillaryClinton Agreed. https://t.co/19inw8J9q2
735967515168235520,@HillaryClinton,Thu May 26 22:55:03 +0000 2016,:),RT @twright55: @CNN #CNN @ABC #ABC @NBC #NBC @CBS #CBS and   @HillaryClinton #Benghazi #Emails #Libya #ClintonCash #WhiteWater https://t.co…
735967514945937413,@HillaryClinton,Thu May 26 22:55:03 +0000 2016,:),@HillaryClinton https://t.co/MuXMY9g6gM
735967513926873089,@HillaryClinton,Thu May 26 22:55:03 +0000 2016,:),"RT @HillaryClinton: La única forma de enfrentar a un ""bully"" es uniéndonos. Nosotros somos los únicos que podemos detener que Trump llegue…"
735967513255809025,@HillaryClinton,Thu May 26 22:55:03 +0000 2016,:),RT @Partisangirl: AlQaeda thanks @HillaryClinton for the TOW missiles she gave them in #Syria. Presidential material? #Clinton #Trump https…
735967507618488322,@HillaryClinton,Thu May 26 22:55:02 +0000 2016,:),"RT @Hillary2016Pres: “I will never stop working on issues of equality and opportunity, race, and justice."" @HillaryClinton #GOPdebate https…"
735967500710621185,@HillaryClinton,Thu May 26 22:55:00 +0000 2016,:),RT @caffeinehusky: Dear @POTUS if @HillaryClinton picks you for #SCOTUS please accept. https://t.co/U3u3VbMxTw
735967497397010432,@HillaryClinton,Thu May 26 22:54:59 +0000 2016,:),@backupdrive1 @RealFactsMatter @tedcruz @HillaryClinton     16-year-old girl stabbed inside a Target store.  https://t.co/FHaGjxmAD0
735967494096097281,@HillaryClinton,Thu May 26 22:54:58 +0000 2016,:),@HillaryClinton You're the responsible alternative to DT?? HA!! You're 'Recklessness' personified
735967489004179456,@HillaryClinton,Thu May 26 22:54:57 +0000 2016,:),RT @NicholsUprising: This is wise counsel. @HillaryClinton is at her best when she goes deep on policy and Americans want depth. https://t.…
735967482708676608,@HillaryClinton,Thu May 26 22:54:56 +0000 2016,:),RT @Lauren_Southern: The focus on two binary genders and positive display of masculinity is very triggering @HillaryClinton 😡😡😡 https://t.c…
735967482666569732,@HillaryClinton,Thu May 26 22:54:56 +0000 2016,:),.@meetthepress  Attack Hillary but not Colin Powell?  Tell @HillaryClinton no more  MEDIA CRAP   their attack =INNUENDO + NO FACTS @finneyk
735967479902543873,@HillaryClinton,Thu May 26 22:54:55 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967479420198912,@HillaryClinton,Thu May 26 22:54:55 +0000 2016,:),RT @Bandislife2004: Kentucky recanvass confirms Clinton as winner https://t.co/nbaQuKwcQl @cnn @TheBriefing2016 @HillaryClinton @CorrectRec…
735967479156113408,@HillaryClinton,Thu May 26 22:54:55 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967478040367104,@HillaryClinton,Thu May 26 22:54:55 +0000 2016,:),@johnpodesta @HillaryClinton https://t.co/x3Hpf32hce
735967453646327810,@HillaryClinton,Thu May 26 22:54:49 +0000 2016,:),RT @RonDeSantisFL: Confirmed hack attempts on @HillaryClinton's server affirms that she put our national security at risk. https://t.co/2TD…
735967449489629184,@HillaryClinton,Thu May 26 22:54:48 +0000 2016,:),RT @Matthew_Artz: .@HillaryClinton and @GavinNewsom walked through the crowd WWE style #CAPrimary https://t.co/xeLom0vBfV
735967444863324161,@HillaryClinton,Thu May 26 22:54:47 +0000 2016,:),RT @dawnellemurray: Politico: #NeverTrump Movement Now Dead - Breitbart https://t.co/ja6AktPEfT @chercarlop - U ARE supporting @Hillaryclin…
735967439368900608,@HillaryClinton,Thu May 26 22:54:45 +0000 2016,:),RT @Conservative_VW: True Story ...  @HillaryClinton is really that EVIL https://t.co/vLjkpP6v0r
735967432129421315,@HillaryClinton,Thu May 26 22:54:44 +0000 2016,:),"RT @HillaryClinton: Si tuviera que aprender un idioma, Hillary dijo que sería el idioma de Gabriel García Márquez. #DemForum"
735967421832515585,@HillaryClinton,Thu May 26 22:54:41 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967420829990913,@HillaryClinton,Thu May 26 22:54:41 +0000 2016,:),RT @winterthur: .@HillaryClinton Here's to #strongwomen; may we educate &amp; elect more of them #ImWithHer 👠 https://t.co/UJnVRTFwQ8   https:/…
735967419651358721,@HillaryClinton,Thu May 26 22:54:41 +0000 2016,:),@TheDemocrats @HillaryClinton For the same reason #flipfloppinghillary #sexualpredatorenabler LIES! They're POLITICIANS!
735967417399136257,@HillaryClinton,Thu May 26 22:54:40 +0000 2016,:),@politifax @andrewgbubemi @HillaryClinton @BernieSanders Really hungry for Publicity aren't you Bernie?
735967396440215552,@HillaryClinton,Thu May 26 22:54:35 +0000 2016,:),RT @JustEric: The face you make if you support @HillaryClinton is the same face you make if you have syphilis. Think about that. https://t.…
735967395164999682,@HillaryClinton,Thu May 26 22:54:35 +0000 2016,:),RT @dschorrnyc: @HillaryClinton Not a Trump fan. He's vile. But don't you do similar things in claiming to fight for human rights &amp; u take…
735967389175681024,@HillaryClinton,Thu May 26 22:54:33 +0000 2016,:),RT @blondpolitics: @CondoleezzaRice v. @HillaryClinton https://t.co/9WsZ2MqRJZ
735967388278136836,@HillaryClinton,Thu May 26 22:54:33 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967379398754304,@HillaryClinton,Thu May 26 22:54:31 +0000 2016,:),RT @winterthur: .@HillaryClinton Here's to #strongwomen; may we educate &amp; elect more of them #ImWithHer 👠 https://t.co/UJnVRTFwQ8   https:/…
735967374554238977,@HillaryClinton,Thu May 26 22:54:30 +0000 2016,:),RT @HillaryClinton: Happening now: Watch Hillary speak at the @UFCW conference in Las Vegas → https://t.co/l8fXj23LdE https://t.co/5Q98sk6Q…
735967372767436800,@HillaryClinton,Thu May 26 22:54:29 +0000 2016,:),RT @rockportbasset: .@HillaryClinton  https://t.co/1z8pbZ3nKr
735967371815309312,@HillaryClinton,Thu May 26 22:54:29 +0000 2016,:),RT @jeets: .@AmericaRising TRACKING VIDEO: @TerryMcAuliffe and Wang Wenliang at @HillaryClinton's house in 2013: https://t.co/3ANMSoSkHB
735967367403077637,@HillaryClinton,Thu May 26 22:54:28 +0000 2016,:),RT @HillaryClinton: “We’ve got to do more to raise families’ incomes.   We can start by raising the federal minimum wage.” —Hillary https:/…
735967352563589120,@HillaryClinton,Thu May 26 22:54:25 +0000 2016,:),RT @HillaryClinton: Trump's wall on the border would likely cost at least $25 billion.   Some things we could do instead: https://t.co/RDbk…
735967344824967168,@HillaryClinton,Thu May 26 22:54:23 +0000 2016,:),"@TheBriefing2016 @HillaryClinton It's called a joke, you fucking twat."
735967340953669632,@HillaryClinton,Thu May 26 22:54:22 +0000 2016,:),RT @loislane28: .@HillaryClinton supporter shows up with homemade dolls outside her #SanJose rally. https://t.co/vbhqE2t3sG
735967340651634690,@HillaryClinton,Thu May 26 22:54:22 +0000 2016,:),"RT @Tnspud1: ""Death For America"" @HillaryClinton  @_North_Carolina @US_UnitedStates @USFreedomArmy @UTHornsRawk @Warx2TheMovie https://t.co…"
735967340337074176,@HillaryClinton,Thu May 26 22:54:22 +0000 2016,:),RT @LEANNE_GERMANN: Remember this @rlange9 @HillaryClinton #neverHillary #dropoutHillary #indictHillary #StillSanders #feelthebern https://…
735967334733471745,@HillaryClinton,Thu May 26 22:54:20 +0000 2016,:),@johnpodesta @HillaryClinton https://t.co/gWQ4jmxt8B #Hoax #Lies #Agenda #Fraud #CrookedHillary #Climate
735967323232735234,@HillaryClinton,Thu May 26 22:54:18 +0000 2016,:),"RT @ilgop: State Dept. says @HillaryClinton's email server created ""security risks"" and ""wasn't appropriate."" #HillaryForPrison https://t.c…"
735967315670372352,@HillaryClinton,Thu May 26 22:54:16 +0000 2016,:),@LEANNE_GERMANN @PoliticalChic20 @rlange9 @HillaryClinton #NeverHillary #DropOutHillary #NoJoe  #StillSanders #NotMeUs  #BernieOrBust
735967310666682368,@HillaryClinton,Thu May 26 22:54:15 +0000 2016,:),In other news @HillaryClinton to spend the holiday weekend in undisclosed bunker saying NOTHING to save what support https://t.co/52esCtlJsp
735967309844488195,@HillaryClinton,Thu May 26 22:54:14 +0000 2016,:),RT @WorldForBernie: It's ILLOGICAL to ask INDEPENDENTS to support @HillaryClinton! @TheDemocrats need Bernie to win! #BernieTrumpDebate htt…
735967309651550208,@HillaryClinton,Thu May 26 22:54:14 +0000 2016,:),RT @shannoncoulter: @GoldieAZ I'm a hard working middle class citizen and I LOVE Hillary @HillaryClinton. Can't wait for her to be POTUS!
735967308015763460,@HillaryClinton,Thu May 26 22:54:14 +0000 2016,:),@HillaryClinton wld get KILLED IN DEBATE agnst Trump! HRC scandals leave her no counter punches agnst Trump bluster. https://t.co/Bd9AwUSxj6
735967303653830656,@HillaryClinton,Thu May 26 22:54:13 +0000 2016,:),@Mel_lific @GluedThumbs  You guys believe the stream of trash that @HillaryClinton spews? #BernieTrumpDebate #WhichHillary
735967300478767104,@HillaryClinton,Thu May 26 22:54:12 +0000 2016,:),"RT @PatriotBrother: @HillaryClinton, You Are Unfit To Be Anything.... Accountability Means  Everything.  But Look Who I'm Saying It To.. ht…"
735967300361289729,@HillaryClinton,Thu May 26 22:54:12 +0000 2016,:),"@chucktodd @HillaryClinton @MSNBC u in the media every single hour say how she's lying or being secretive, c'mon 55,000printed emails the..."
735967292924829696,@HillaryClinton,Thu May 26 22:54:10 +0000 2016,:),RT @SilERabbit: Tanking miserably+huge FBI trouble. When will #UniteBlue start attacking @HillaryClinton supporters? Holding breath. https:…
735967286012612608,@HillaryClinton,Thu May 26 22:54:09 +0000 2016,:),RT @winterthur: .@HillaryClinton Here's to #strongwomen; may we educate &amp; elect more of them #ImWithHer 👠 https://t.co/UJnVRTFwQ8   https:/…
735967281658859520,@HillaryClinton,Thu May 26 22:54:08 +0000 2016,:),"@MrVickman @ScottWalker uhhh, yes, compared to @HillaryClinton , Trump is better."
735967277678395397,@HillaryClinton,Thu May 26 22:54:07 +0000 2016,:),RT @Shizzletheland: @krantzilla @HillaryClinton https://t.co/JECTbwsjU6
735967270468505601,@HillaryClinton,Thu May 26 22:54:05 +0000 2016,:),"RT @NRO: Dear @HillaryClinton -- it takes a parent, not a policy, to give kids what's best.  https://t.co/adA4FXTYmg https://t.co/GZXHWMu8kP"
735967269008723968,@HillaryClinton,Thu May 26 22:54:05 +0000 2016,:),The print and file archive system @HillaryClinton is being harassed about was @google's April Fools day prank of '07 https://t.co/3wLdThzfW3
735967266148352000,@HillaryClinton,Thu May 26 22:54:04 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967265896566787,@HillaryClinton,Thu May 26 22:54:04 +0000 2016,:),"RT @Tnspud1: ""Death For America"" @HillaryClinton  @_North_Carolina @US_UnitedStates @USFreedomArmy @UTHornsRawk @Warx2TheMovie https://t.co…"
735967265053515777,@HillaryClinton,Thu May 26 22:54:04 +0000 2016,:),"RT @TUSK81: .@HillaryClinton was amazing in San Jose today — went in hard on Trump, big time. https://t.co/NRScRHEFYT"
735967247848460290,@HillaryClinton,Thu May 26 22:54:00 +0000 2016,:),RT @Madam_President: .@HillaryClinton has a plan to ensure women get equal pay for equal work: https://t.co/Jfeuos1sVV https://t.co/FulshTe…
735967237744381958,@HillaryClinton,Thu May 26 22:53:57 +0000 2016,:),RT @SilERabbit: The DNC finally knows @HillaryClinton is a liability. DO NOT LOSE FAITH. The tipping point is coming #DropOutHillary https:…
735967237673099265,@HillaryClinton,Thu May 26 22:53:57 +0000 2016,:),RT @Braveheart_USA: To be clear @HillaryClinton how is not cooperating with the @FBI email investigation  considered cooperating? https://t…
735967235114557445,@HillaryClinton,Thu May 26 22:53:57 +0000 2016,:),"RT @cmarinucci: In SF, @HillaryClinton event quickly filling with energetic crowd though doesn't start for at least an hour https://t.co/DP…"
735967230853255168,@HillaryClinton,Thu May 26 22:53:56 +0000 2016,:),"@ThePerezHilton @HillaryClinton @BernieSanders If Hillary wins, America loses!"
735967221495648256,@HillaryClinton,Thu May 26 22:53:53 +0000 2016,:),RT @RossKTVU: Hundreds already lining up for @HillaryClinton downtown SF @KTVU https://t.co/T6YG5JE5Qu
735967213652447232,@HillaryClinton,Thu May 26 22:53:52 +0000 2016,:),RT @HillaryClinton: “We’ve got to do more to raise families’ incomes.   We can start by raising the federal minimum wage.” —Hillary https:/…
735967213224484864,@HillaryClinton,Thu May 26 22:53:51 +0000 2016,:),"@HillaryClinton if he can hurt you, then you must have done something wrong."
735967212306059264,@HillaryClinton,Thu May 26 22:53:51 +0000 2016,:),@LKrauss1 @HillaryClinton still needs to earn the people's vote. Some people cannot be brought to vote for a disgusting politician like her.
735967211077152768,@HillaryClinton,Thu May 26 22:53:51 +0000 2016,:),RT @WorldForBernie: It's ILLOGICAL to ask INDEPENDENTS to support @HillaryClinton! @TheDemocrats need Bernie to win! #BernieTrumpDebate htt…
735967210645032961,@HillaryClinton,Thu May 26 22:53:51 +0000 2016,:),RT @steve0423: @HillaryClinton history of lying goes back more than four decades! #OhHillNo #HillaryForPrison   #tcot #Conservative https:/…
735967202298454016,@HillaryClinton,Thu May 26 22:53:49 +0000 2016,:),RT @WorldForBernie: It's ILLOGICAL to ask INDEPENDENTS to support @HillaryClinton! @TheDemocrats need Bernie to win! #BernieTrumpDebate htt…
735967200805191681,@HillaryClinton,Thu May 26 22:53:48 +0000 2016,:),"RT @HillaryClinton: When the economy crashed, families saw their homes foreclosed and savings disappear.   Trump saw a chance to profit. ht…"
735967193695936512,@HillaryClinton,Thu May 26 22:53:47 +0000 2016,:),RT @SilERabbit: Tanking miserably+huge FBI trouble. When will #UniteBlue start attacking @HillaryClinton supporters? Holding breath. https:…
735967193410719744,@HillaryClinton,Thu May 26 22:53:47 +0000 2016,:),RT @SilERabbit: Tanking miserably+huge FBI trouble. When will #UniteBlue start attacking @HillaryClinton supporters? Holding breath. https:…
735967191535779846,@HillaryClinton,Thu May 26 22:53:46 +0000 2016,:),Why doesn’t anyone except @HillaryClinton (and @AlGiordano) understand what he is doing? #ImWithHer https://t.co/yEnDy6JnPE
735967190306959360,@HillaryClinton,Thu May 26 22:53:46 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967180529885184,@HillaryClinton,Thu May 26 22:53:44 +0000 2016,:),RT @CamronShelton: Waiting to get into the @HillaryClinton rally in SF so excited to see her for the 2nd time in a month #ImWithHer https:/…
735967172489555968,@HillaryClinton,Thu May 26 22:53:42 +0000 2016,:),RT @HillaryClinton: Trump's wall on the border would likely cost at least $25 billion.   Some things we could do instead: https://t.co/RDbk…
735967171252080640,@HillaryClinton,Thu May 26 22:53:41 +0000 2016,:),RT @ReneeTheRare: The list of things @HillaryClinton has laughed off grows: #ReleaseTheTranscripts  #Iraq #FBI #ClintonFoundation  https://…
735967170312699904,@HillaryClinton,Thu May 26 22:53:41 +0000 2016,:),RT @HillaryClinton: Hate isn't an American value. Division isn't something to be glorified. We can’t let Trump be our next president. https…
735967162750369792,@HillaryClinton,Thu May 26 22:53:39 +0000 2016,:),RT @HIVsurvivors: @HillaryClinton @BernieSanders Jun 5 is HIV Long-Term Survivors Awareness Day.  https://t.co/5i1tkdOgEj #StillHere https:…
735967158501412866,@HillaryClinton,Thu May 26 22:53:38 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967157587050497,@HillaryClinton,Thu May 26 22:53:38 +0000 2016,:),Hillary Clinton Endorsed by the UAW @HillaryClinton @HFA @UAW #ImWithHer #Hillary2016 https://t.co/sQ8cTmM06T https://t.co/PhOqWoFqX8
735967154068152321,@HillaryClinton,Thu May 26 22:53:37 +0000 2016,:),"RT @Yamiche: .@HillaryClinton says debate between Sanders &amp; Trump is not serious. ""I'm looking forward to debating Donald Trump in the gene…"
735967148238069760,@HillaryClinton,Thu May 26 22:53:36 +0000 2016,:),@HillaryClinton This guy is unbelievable.
735967145952059392,@HillaryClinton,Thu May 26 22:53:35 +0000 2016,:),RT @ThePerezHilton: SPOILER ALERT: HILLARY WINS! ✌ https://t.co/w7qkD283Tw #ImStillWithHer @HillaryClinton https://t.co/1e0E14GENA
735967141212491777,@HillaryClinton,Thu May 26 22:53:34 +0000 2016,:),@RealFactsMatter @tedcruz @HillaryClinton   16-year-old girl stabbed inside a Target store.  https://t.co/FHaGjxmAD0
735967140101160960,@HillaryClinton,Thu May 26 22:53:34 +0000 2016,:),"@CNNPolitics @HillaryClinton So let them mock,accuse,reject,condemn,they did it to Christ and nothing shall by any means harm you NOT GUILTY"
735967133457223680,@HillaryClinton,Thu May 26 22:53:32 +0000 2016,:),RT @NumbersUSA: .@HillaryClinton There’s no need to secure the border because it’s already “the most secure border we’ve ever had” https://…
735967130437357568,@HillaryClinton,Thu May 26 22:53:32 +0000 2016,:),"RT @HillaryClinton: Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay ht…"
735967130126974976,@HillaryClinton,Thu May 26 22:53:32 +0000 2016,:),"@KatiePavlich @HillaryClinton Try that with the IRS, esp. if you're a conservative 501."
735967118630354946,@HillaryClinton,Thu May 26 22:53:29 +0000 2016,:),"RT @KatiePavlich: . @HillaryClinton says she refused to let the IG interview her because she had already ""said all she needed to say"" about…"
735967117040717824,@HillaryClinton,Thu May 26 22:53:28 +0000 2016,:),"@HillaryClinton trump or you, we're in trouble if you guys are at the white house."
735967115086159873,@HillaryClinton,Thu May 26 22:53:28 +0000 2016,:),RT @gene70: @HillaryClinton What has Hillary done to qualify to be the president? https://t.co/sL9nIQD0SX
735967111160307712,@HillaryClinton,Thu May 26 22:53:27 +0000 2016,:),"RT @twright55: @elizabethforma Liz, Vagina is not a qualification. @HillaryClinton is Corrupt. I demand her to Withdraw. Period. #Tatiana W…"
735967104298422272,@HillaryClinton,Thu May 26 22:53:25 +0000 2016,:),RT @ThePerezHilton: SPOILER ALERT: HILLARY WINS! ✌ https://t.co/w7qkD283Tw #ImStillWithHer @HillaryClinton https://t.co/1e0E14GENA
735967103673630721,@HillaryClinton,Thu May 26 22:53:25 +0000 2016,:),RT @davisallen46: @sleddog32 @rharrisonfries @gabaldon_a @katiecouric @HillaryClinton Sarah Palin proved she wasn't relevant when asked abo…
735967101429551106,@HillaryClinton,Thu May 26 22:53:25 +0000 2016,:),"@KatiePavlich @HillaryClinton Oh okay, then that's different. #QueenHillary"
735967088108396545,@HillaryClinton,Thu May 26 22:53:22 +0000 2016,:),"RT @PatriotBrother: @HillaryClinton, You Are Unfit To Be Anything.... Accountability Means  Everything.  But Look Who I'm Saying It To.. ht…"
735967081867444224,@HillaryClinton,Thu May 26 22:53:20 +0000 2016,:),RT @Cory_1077: #HillaryClinton @HillaryClinton    ☠ Has a HISTORY of SPYING and people DYING‼️💥💥💥  ☠ STOP HER #AMERICA‼️☠💥 https://t.co/9Qi…
735967081045184514,@HillaryClinton,Thu May 26 22:53:20 +0000 2016,:),@TheFreshBrew @BernieSanders @hulksmashdave @HillaryClinton He will NOT get a big win here (CA). A squeaker could go either way.
735967080177127424,@HillaryClinton,Thu May 26 22:53:20 +0000 2016,:),RT @Austintxsusan: Large crowd of supports waiting for @HillaryClinton to speak.  #indictHRCnow https://t.co/OTvWI7Oo2c
735967079015256064,@HillaryClinton,Thu May 26 22:53:19 +0000 2016,:),"RT @TUSK81: .@HillaryClinton was amazing in San Jose today — went in hard on Trump, big time. https://t.co/NRScRHEFYT"
735967073684295680,@HillaryClinton,Thu May 26 22:53:18 +0000 2016,:),"RT @HillaryClinton: With the money Trump would waste on his wall, we could help a lot of families by building infrastructure we need. https…"
735967064570073089,@HillaryClinton,Thu May 26 22:53:16 +0000 2016,:),RT @sleddog32: @davisallen46 @rharrisonfries @gabaldon_a @katiecouric @HillaryClinton 👍
